codibge, uf, pop, cifpm, part_uf
431238,RS,"2,696",0.6,0.125786%
431240,RS,"63,551",2.4,0.503145%
431242,RS,"2,968",0.6,0.125786%
431244,RS,"3,179",0.6,0.125786%
431245,RS,"6,548",0.6,0.125786%
431247,RS,"6,143",0.6,0.125786%
431250,RS,"12,758",0.8,0.167715%
431260,RS,"4,998",0.6,0.125786%
431261,RS,"3,147",0.6,0.125786%
431262,RS,"1,899",0.6,0.125786%
431265,RS,"17,094",1.2,0.251572%
431267,RS,"1,754",0.6,0.125786%
431270,RS,"12,270",0.8,0.167715%
431275,RS,"3,457",0.6,0.125786%
431280,RS,"4,429",0.6,0.125786%
431290,RS,"9,540",0.6,0.125786%
431295,RS,"1,942",0.6,0.125786%
431300,RS,"3,337",0.6,0.125786%
431301,RS,"2,810",0.6,0.125786%
431303,RS,"5,087",0.6,0.125786%
431306,RS,"20,225",1.2,0.251572%
431308,RS,"2,563",0.6,0.125786%
431310,RS,"6,597",0.6,0.125786%
431320,RS,"20,549",1.2,0.251572%
431330,RS,"25,315",1.4,0.293501%
431333,RS,"2,428",0.6,0.125786%
431335,RS,"3,584",0.6,0.125786%
431337,RS,"26,086",1.4,0.293501%
431349,RS,"4,171",0.6,0.125786%
431339,RS,"4,107",0.6,0.125786%
431340,RS,"249,113",4.0,0.838574%
431342,RS,"3,791",0.6,0.125786%
431344,RS,"2,316",0.6,0.125786%
431346,RS,"1,793",0.6,0.125786%
431350,RS,"44,190",2.0,0.419287%
431360,RS,"4,196",0.6,0.125786%
431365,RS,"11,431",0.8,0.167715%
431370,RS,"34,907",1.6,0.335430%
431380,RS,"7,177",0.6,0.125786%
431390,RS,"41,473",1.8,0.377358%
431395,RS,"9,887",0.6,0.125786%
431400,RS,"7,357",0.6,0.125786%
431402,RS,"7,662",0.6,0.125786%
431403,RS,"3,743",0.6,0.125786%
431405,RS,"55,893",2.2,0.461216%
431406,RS,"5,523",0.6,0.125786%
431407,RS,"6,402",0.6,0.125786%
431410,RS,"197,798",4.0,0.838574%
431413,RS,"2,302",0.6,0.125786%
431415,RS,"8,461",0.6,0.125786%
431417,RS,"2,181",0.6,0.125786%
431420,RS,"8,005",0.6,0.125786%
431430,RS,"4,049",0.6,0.125786%
431440,RS,"343,651",4.0,0.838574%
431442,RS,"5,564",0.6,0.125786%
431445,RS,"2,613",0.6,0.125786%
431446,RS,"2,115",0.6,0.125786%
431447,RS,"4,552",0.6,0.125786%
431449,RS,"4,783",0.6,0.125786%
431450,RS,"12,944",0.8,0.167715%
431454,RS,"2,847",0.6,0.125786%
431455,RS,"2,651",0.6,0.125786%
431460,RS,"20,757",1.2,0.251572%
431470,RS,"10,650",0.8,0.167715%
431475,RS,"2,108",0.6,0.125786%
431477,RS,"3,988",0.6,0.125786%
431478,RS,"1,717",0.6,0.125786%
431480,RS,"34,353",1.6,0.335430%
431500,RS,"5,269",0.6,0.125786%
431505,RS,"2,546",0.6,0.125786%
431507,RS,"1,704",0.6,0.125786%
431510,RS,"10,737",0.8,0.167715%
431513,RS,"1,832",0.6,0.125786%
431514,RS,"2,729",0.6,0.125786%
431515,RS,"6,376",0.6,0.125786%
431517,RS,"2,037",0.6,0.125786%
431520,RS,"4,172",0.6,0.125786%
431530,RS,"23,555",1.2,0.251572%
431531,RS,"1,852",0.6,0.125786%
431532,RS,"2,820",0.6,0.125786%
431535,RS,"3,819",0.6,0.125786%
431540,RS,"11,108",0.8,0.167715%
431545,RS,"2,191",0.6,0.125786%
431550,RS,"16,324",1.0,0.209644%
431555,RS,"3,366",0.6,0.125786%
431560,RS,"208,641",4.0,0.838574%
431570,RS,"38,968",1.8,0.377358%
431575,RS,"4,590",0.6,0.125786%
431580,RS,"11,040",0.8,0.167715%
431590,RS,"5,961",0.6,0.125786%
431595,RS,"2,528",0.6,0.125786%
431600,RS,"20,819",1.2,0.251572%
431610,RS,"10,675",0.8,0.167715%
431620,RS,"5,520",0.6,0.125786%
431630,RS,"7,267",0.6,0.125786%
431640,RS,"40,750",1.8,0.377358%
431642,RS,"2,676",0.6,0.125786%
431643,RS,"2,862",0.6,0.125786%
431645,RS,"12,460",0.8,0.167715%
431647,RS,"2,773",0.6,0.125786%
431650,RS,"7,377",0.6,0.125786%
431660,RS,"16,189",1.0,0.209644%
431670,RS,"8,742",0.6,0.125786%
431673,RS,"1,696",0.6,0.125786%
431675,RS,"6,235",0.6,0.125786%
431680,RS,"126,775",3.4,0.712788%
431697,RS,"2,507",0.6,0.125786%
431690,RS,"277,309",4.0,0.838574%
431695,RS,"6,344",0.6,0.125786%
431720,RS,"72,504",2.6,0.545073%
431725,RS,"1,780",0.6,0.125786%
431730,RS,"31,352",1.6,0.335430%
431700,RS,"8,424",0.6,0.125786%
431710,RS,"82,631",2.8,0.587002%
431740,RS,"50,647",2.0,0.419287%
431750,RS,"79,040",2.6,0.545073%
431760,RS,"42,160",1.8,0.377358%
431770,RS,"11,111",0.8,0.167715%
431755,RS,"2,197",0.6,0.125786%
431775,RS,"2,058",0.6,0.125786%
431780,RS,"14,341",1.0,0.209644%
431790,RS,"14,747",1.0,0.209644%
431795,RS,"2,476",0.6,0.125786%
431800,RS,"62,897",2.4,0.503145%
431805,RS,"3,073",0.6,0.125786%
431810,RS,"19,437",1.2,0.251572%
431820,RS,"21,617",1.2,0.251572%
431830,RS,"62,874",2.4,0.503145%
431840,RS,"23,649",1.2,0.251572%
431842,RS,"4,836",0.6,0.125786%
431843,RS,"2,649",0.6,0.125786%
431844,RS,"2,844",0.6,0.125786%
431845,RS,"2,725",0.6,0.125786%
431846,RS,"2,172",0.6,0.125786%
431848,RS,"4,504",0.6,0.125786%
431849,RS,"2,212",0.6,0.125786%
431850,RS,"27,095",1.4,0.293501%
431860,RS,"7,117",0.6,0.125786%
431861,RS,"2,279",0.6,0.125786%
431862,RS,"3,483",0.6,0.125786%
431870,RS,"229,678",4.0,0.838574%
431880,RS,"44,561",2.0,0.419287%
431890,RS,"35,123",1.6,0.335430%
431900,RS,"21,286",1.2,0.251572%
431910,RS,"5,799",0.6,0.125786%
431912,RS,"3,308",0.6,0.125786%
431915,RS,"7,742",0.6,0.125786%
431920,RS,"5,704",0.6,0.125786%
431930,RS,"6,313",0.6,0.125786%
431935,RS,"3,612",0.6,0.125786%
431936,RS,"1,991",0.6,0.125786%
431937,RS,"2,987",0.6,0.125786%
431940,RS,"16,775",1.0,0.209644%
431950,RS,"24,825",1.4,0.293501%
431960,RS,"24,418",1.4,0.293501%
431970,RS,"3,600",0.6,0.125786%
431971,RS,"2,261",0.6,0.125786%
431973,RS,"2,756",0.6,0.125786%
431975,RS,"2,140",0.6,0.125786%
431980,RS,"8,802",0.6,0.125786%
431990,RS,"79,946",2.6,0.545073%
432000,RS,"138,933",3.6,0.754717%
432010,RS,"23,222",1.2,0.251572%
432020,RS,"11,154",0.8,0.167715%
432023,RS,"3,057",0.6,0.125786%
432026,RS,"7,409",0.6,0.125786%
432030,RS,"5,143",0.6,0.125786%
432032,RS,"2,882",0.6,0.125786%
432035,RS,"5,507",0.6,0.125786%
432040,RS,"16,004",1.0,0.209644%
432045,RS,"2,216",0.6,0.125786%
432050,RS,"6,116",0.6,0.125786%
432055,RS,"6,282",0.6,0.125786%
432057,RS,"2,123",0.6,0.125786%
432060,RS,"3,879",0.6,0.125786%
432065,RS,"2,484",0.6,0.125786%
432067,RS,"10,404",0.8,0.167715%
432070,RS,"14,982",1.0,0.209644%
432080,RS,"31,313",1.6,0.335430%
432085,RS,"4,494",0.6,0.125786%
432090,RS,"21,809",1.2,0.251572%
432100,RS,"10,809",0.8,0.167715%
432110,RS,"17,390",1.2,0.251572%
432120,RS,"57,396",2.2,0.461216%
432130,RS,"27,168",1.4,0.293501%
432132,RS,"3,096",0.6,0.125786%
432135,RS,"5,561",0.6,0.125786%
432140,RS,"14,023",1.0,0.209644%
432143,RS,"10,711",0.8,0.167715%
432145,RS,"30,518",1.4,0.293501%
432146,RS,"2,930",0.6,0.125786%
432147,RS,"6,338",0.6,0.125786%
432149,RS,"2,978",0.6,0.125786%
432150,RS,"37,342",1.6,0.335430%
432160,RS,"46,962",2.0,0.419287%
432162,RS,"2,390",0.6,0.125786%
432163,RS,"2,862",0.6,0.125786%
432166,RS,"10,859",0.8,0.167715%
432170,RS,"26,348",1.4,0.293501%
432180,RS,"24,491",1.4,0.293501%
432183,RS,"2,910",0.6,0.125786%
432185,RS,"4,464",0.6,0.125786%
432190,RS,"24,640",1.4,0.293501%
432195,RS,"5,961",0.6,0.125786%
432200,RS,"28,084",1.4,0.293501%
432210,RS,"5,979",0.6,0.125786%
432215,RS,"4,595",0.6,0.125786%
432218,RS,"1,578",0.6,0.125786%
432220,RS,"23,615",1.2,0.251572%
432225,RS,"4,421",0.6,0.125786%
432230,RS,"8,533",0.6,0.125786%
432232,RS,"3,590",0.6,0.125786%
432234,RS,"2,248",0.6,0.125786%
432235,RS,"1,393",0.6,0.125786%
432237,RS,"2,474",0.6,0.125786%
432240,RS,"129,720",3.6,0.754717%
432250,RS,"65,135",2.4,0.503145%
432253,RS,"11,689",0.8,0.167715%
432254,RS,"5,594",0.6,0.125786%
432252,RS,"3,448",0.6,0.125786%
432255,RS,"2,094",0.6,0.125786%
432260,RS,"70,179",2.4,0.503145%
432270,RS,"25,866",1.4,0.293501%
432280,RS,"24,885",1.4,0.293501%
432285,RS,"1,966",0.6,0.125786%
432290,RS,"5,237",0.6,0.125786%
432300,RS,"252,872",4.0,0.838574%
432310,RS,"5,187",0.6,0.125786%
432320,RS,"3,060",0.6,0.125786%
432330,RS,"3,373",0.6,0.125786%
432335,RS,"2,189",0.6,0.125786%
432340,RS,"4,400",0.6,0.125786%
432345,RS,"4,368",0.6,0.125786%
432350,RS,"2,882",0.6,0.125786%
432360,RS,"1,612",0.6,0.125786%
432370,RS,"2,877",0.6,0.125786%
432375,RS,"3,442",0.6,0.125786%
432377,RS,"2,965",0.6,0.125786%
432380,RS,"14,430",1.0,0.209644%
420005,SC,"2,617",0.6,0.201748%
420010,SC,"17,782",1.2,0.403497%
420020,SC,"10,427",0.8,0.268998%
420030,SC,"5,371",0.6,0.201748%
420040,SC,"7,143",0.6,0.201748%
420050,SC,"6,412",0.6,0.201748%
420055,SC,"2,397",0.6,0.201748%
420060,SC,"6,206",0.6,0.201748%
420070,SC,"9,905",0.6,0.201748%
420075,SC,"1,977",0.6,0.201748%
420080,SC,"5,909",0.6,0.201748%
420090,SC,"4,998",0.6,0.201748%
420100,SC,"7,708",0.6,0.201748%
420110,SC,"3,251",0.6,0.201748%
420120,SC,"8,223",0.6,0.201748%
420125,SC,"10,432",0.8,0.268998%
420127,SC,"4,278",0.6,0.201748%
420130,SC,"33,867",1.6,0.537996%
420140,SC,"66,442",2.4,0.806994%
420150,SC,"8,431",0.6,0.201748%
420160,SC,"3,564",0.6,0.201748%
420165,SC,"2,266",0.6,0.201748%
420170,SC,"7,829",0.6,0.201748%
420180,SC,"3,268",0.6,0.201748%
420190,SC,"5,681",0.6,0.201748%
420195,SC,"11,982",0.8,0.268998%
420205,SC,"10,073",0.6,0.201748%
420200,SC,"131,727",3.6,1.210516%
420207,SC,"10,128",0.6,0.201748%
421280,SC,"21,253",1.2,0.403497%
422000,SC,"12,212",0.8,0.268998%
420208,SC,"2,779",0.6,0.201748%
420209,SC,"1,764",0.6,0.201748%
420210,SC,"27,080",1.4,0.470746%
420213,SC,"6,276",0.6,0.201748%
420215,SC,"2,705",0.6,0.201748%
420220,SC,"11,297",0.8,0.268998%
420230,SC,"65,528",2.4,0.806994%
420240,SC,"343,715",4.0,1.344990%
420243,SC,"3,440",0.6,0.201748%
420250,SC,"4,663",0.6,0.201748%
420253,SC,"2,870",0.6,0.201748%
420257,SC,"2,153",0.6,0.201748%
420260,SC,"9,698",0.6,0.201748%
420245,SC,"18,052",1.2,0.403497%
420270,SC,"5,022",0.6,0.201748%
420280,SC,"32,209",1.6,0.537996%
420285,SC,"3,682",0.6,0.201748%
420287,SC,"2,589",0.6,0.201748%
420290,SC,"125,810",3.4,1.143266%
420300,SC,"76,571",2.6,0.874243%
420310,SC,"6,228",0.6,0.201748%
420315,SC,"3,389",0.6,0.201748%
420320,SC,"76,592",2.6,0.874243%
420330,SC,"12,002",0.8,0.268998%
420340,SC,"7,237",0.6,0.201748%
420350,SC,"8,890",0.6,0.201748%
420360,SC,"35,383",1.6,0.537996%
420370,SC,"11,781",0.8,0.268998%
420380,SC,"54,296",2.2,0.739744%
420325,SC,"2,625",0.6,0.201748%
420390,SC,"22,327",1.2,0.403497%
420395,SC,"23,982",1.4,0.470746%
420400,SC,"10,503",0.8,0.268998%
420410,SC,"3,939",0.6,0.201748%
420415,SC,"2,768",0.6,0.201748%
420417,SC,"3,308",0.6,0.201748%
420419,SC,"2,933",0.6,0.201748%
420420,SC,"209,553",4.0,1.344990%
420425,SC,"16,301",1.0,0.336247%
420430,SC,"73,206",2.6,0.874243%
420435,SC,"4,253",0.6,0.201748%
420440,SC,"10,165",0.6,0.201748%
420445,SC,"2,541",0.6,0.201748%
420455,SC,"13,591",1.0,0.336247%
420450,SC,"15,337",1.0,0.336247%
420460,SC,"209,153",4.0,1.344990%
420470,SC,"11,020",0.8,0.268998%
420475,SC,"1,949",0.6,0.201748%
420480,SC,"39,399",1.8,0.605245%
420490,SC,"8,452",0.6,0.201748%
420500,SC,"15,395",1.0,0.336247%
420510,SC,"4,039",0.6,0.201748%
420515,SC,"3,990",0.6,0.201748%
420517,SC,"3,167",0.6,0.201748%
420519,SC,"2,077",0.6,0.201748%
420520,SC,"4,472",0.6,0.201748%
420530,SC,"10,758",0.8,0.268998%
420535,SC,"1,597",0.6,0.201748%
420543,SC,"2,562",0.6,0.201748%
420545,SC,"25,560",1.4,0.470746%
420550,SC,"36,102",1.6,0.537996%
420555,SC,"2,197",0.6,0.201748%
420560,SC,"3,137",0.6,0.201748%
420570,SC,"21,573",1.2,0.403497%
420580,SC,"17,134",1.2,0.403497%
420590,SC,"66,213",2.4,0.806994%
420600,SC,"14,087",1.0,0.336247%
420610,SC,"6,507",0.6,0.201748%
420620,SC,"11,313",0.8,0.268998%
420630,SC,"22,174",1.2,0.403497%
420640,SC,"10,316",0.8,0.268998%
420650,SC,"41,879",1.8,0.605245%
420660,SC,"5,118",0.6,0.201748%
420665,SC,"4,736",0.6,0.201748%
420670,SC,"22,324",1.2,0.403497%
420675,SC,"1,968",0.6,0.201748%
420680,SC,"3,290",0.6,0.201748%
420690,SC,"18,567",1.2,0.403497%
420700,SC,"53,998",2.2,0.739744%
420710,SC,"13,676",1.0,0.336247%
420720,SC,"10,752",0.8,0.268998%
420730,SC,"43,624",1.8,0.605245%
420740,SC,"6,087",0.6,0.201748%
420750,SC,"65,000",2.4,0.806994%
420757,SC,"2,899",0.6,0.201748%
420760,SC,"4,599",0.6,0.201748%
420765,SC,"8,876",0.6,0.201748%
420768,SC,"7,331",0.6,0.201748%
420770,SC,"7,530",0.6,0.201748%
420775,SC,"4,103",0.6,0.201748%
420780,SC,"10,202",0.8,0.268998%
420785,SC,"2,004",0.6,0.201748%
420790,SC,"11,061",0.8,0.268998%
420800,SC,"6,311",0.6,0.201748%
420810,SC,"21,385",1.2,0.403497%
420820,SC,"208,958",4.0,1.344990%
420830,SC,"59,147",2.2,0.739744%
420840,SC,"16,541",1.0,0.336247%
420845,SC,"18,749",1.2,0.403497%
420850,SC,"24,343",1.4,0.470746%
420860,SC,"4,006",0.6,0.201748%
420870,SC,"10,573",0.8,0.268998%
420880,SC,"19,254",1.2,0.403497%
420890,SC,"167,300",4.0,1.344990%
420895,SC,"1,649",0.6,0.201748%
420900,SC,"29,310",1.4,0.470746%
420910,SC,"569,645",4.0,1.344990%
420915,SC,"4,874",0.6,0.201748%
420917,SC,"2,134",0.6,0.201748%
420920,SC,"2,249",0.6,0.201748%
420930,SC,"158,620",4.0,1.344990%
420940,SC,"44,982",2.0,0.672495%
420945,SC,"1,461",0.6,0.201748%
420950,SC,"6,694",0.6,0.201748%
420960,SC,"15,073",1.0,0.336247%
420970,SC,"12,119",0.8,0.268998%
420980,SC,"3,179",0.6,0.201748%
420985,SC,"4,630",0.6,0.201748%
420990,SC,"11,584",0.8,0.268998%
421000,SC,"12,162",0.8,0.268998%
421003,SC,"5,703",0.6,0.201748%
421005,SC,"1,807",0.6,0.201748%
421010,SC,"55,611",2.2,0.739744%
421020,SC,"3,416",0.6,0.201748%
421030,SC,"7,957",0.6,0.201748%
421040,SC,"7,051",0.6,0.201748%
421050,SC,"24,712",1.4,0.470746%
421055,SC,"1,952",0.6,0.201748%
421060,SC,"16,240",1.0,0.336247%
421070,SC,"2,652",0.6,0.201748%
421080,SC,"7,056",0.6,0.201748%
421085,SC,"2,399",0.6,0.201748%
421090,SC,"4,181",0.6,0.201748%
421100,SC,"11,343",0.8,0.268998%
421105,SC,"9,740",0.6,0.201748%
421110,SC,"8,473",0.6,0.201748%
421120,SC,"17,373",1.2,0.403497%
421125,SC,"2,918",0.6,0.201748%
421130,SC,"74,964",2.6,0.874243%
421140,SC,"4,804",0.6,0.201748%
421145,SC,"4,339",0.6,0.201748%
421150,SC,"13,861",1.0,0.336247%
421160,SC,"14,654",1.0,0.336247%
421165,SC,"2,569",0.6,0.201748%
421170,SC,"22,587",1.2,0.403497%
421175,SC,"18,075",1.2,0.403497%
421180,SC,"7,381",0.6,0.201748%
421185,SC,"2,254",0.6,0.201748%
421187,SC,"1,607",0.6,0.201748%
421189,SC,"2,378",0.6,0.201748%
421190,SC,"161,395",4.0,1.344990%
421200,SC,"7,604",0.6,0.201748%
421205,SC,"2,562",0.6,0.201748%
421210,SC,"16,257",1.0,0.336247%
421220,SC,"18,905",1.2,0.403497%
421223,SC,"3,688",0.6,0.201748%
421225,SC,"8,142",0.6,0.201748%
421227,SC,"4,279",0.6,0.201748%
421230,SC,"7,282",0.6,0.201748%
421240,SC,"4,047",0.6,0.201748%
421250,SC,"30,262",1.4,0.470746%
421260,SC,"2,880",0.6,0.201748%
421265,SC,"9,908",0.6,0.201748%
421270,SC,"6,051",0.6,0.201748%
421290,SC,"19,105",1.2,0.403497%
421300,SC,"3,438",0.6,0.201748%
421310,SC,"4,209",0.6,0.201748%
421315,SC,"2,823",0.6,0.201748%
421320,SC,"31,760",1.6,0.537996%
421330,SC,"4,796",0.6,0.201748%
421335,SC,"3,405",0.6,0.201748%
421340,SC,"11,499",0.8,0.268998%
421350,SC,"19,744",1.2,0.403497%
421360,SC,"35,045",1.6,0.537996%
421370,SC,"16,692",1.0,0.336247%
421380,SC,"7,367",0.6,0.201748%
421390,SC,"1,630",0.6,0.201748%
421400,SC,"16,736",1.0,0.336247%
421410,SC,"2,306",0.6,0.201748%
421415,SC,"2,891",0.6,0.201748%
421420,SC,"10,096",0.6,0.201748%
421430,SC,"2,860",0.6,0.201748%
421440,SC,"6,246",0.6,0.201748%
421450,SC,"6,078",0.6,0.201748%
421460,SC,"7,428",0.6,0.201748%
421480,SC,"68,217",2.4,0.806994%
421470,SC,"11,295",0.8,0.268998%
421490,SC,"4,594",0.6,0.201748%
421500,SC,"41,817",1.8,0.605245%
421505,SC,"2,487",0.6,0.201748%
421507,SC,"4,705",0.6,0.201748%
421510,SC,"11,434",0.8,0.268998%
421520,SC,"5,120",0.6,0.201748%
421530,SC,"7,614",0.6,0.201748%
421535,SC,"3,872",0.6,0.201748%
421540,SC,"4,616",0.6,0.201748%
421545,SC,"12,001",0.8,0.268998%
421550,SC,"16,606",1.0,0.336247%
421555,SC,"2,288",0.6,0.201748%
421560,SC,"2,133",0.6,0.201748%
421565,SC,"8,333",0.6,0.201748%
421567,SC,"8,855",0.6,0.201748%
421568,SC,"2,611",0.6,0.201748%
421569,SC,"1,341",0.6,0.201748%
421570,SC,"22,266",1.2,0.403497%
421580,SC,"81,893",2.8,0.941518%
421575,SC,"2,496",0.6,0.201748%
421590,SC,"2,922",0.6,0.201748%
421600,SC,"11,038",0.8,0.268998%
421605,SC,"5,412",0.6,0.201748%
421610,SC,"9,509",0.6,0.201748%
421620,SC,"49,658",2.0,0.672495%
421630,SC,"33,897",1.6,0.537996%
421635,SC,"3,662",0.6,0.201748%
421625,SC,"6,285",0.6,0.201748%
421640,SC,"7,247",0.6,0.201748%
421650,SC,"26,447",1.4,0.470746%
421660,SC,"236,029",4.0,1.344990%
421670,SC,"13,899",1.0,0.336247%
421680,SC,"8,705",0.6,0.201748%
421690,SC,"23,473",1.2,0.403497%
421700,SC,"12,688",0.8,0.268998%
421710,SC,"3,217",0.6,0.201748%
421715,SC,"1,860",0.6,0.201748%
421720,SC,"39,390",1.8,0.605245%
421725,SC,"5,488",0.6,0.201748%
421730,SC,"9,594",0.6,0.201748%
421740,SC,"19,463",1.2,0.403497%
421750,SC,"17,483",1.2,0.403497%
421755,SC,"3,307",0.6,0.201748%
421760,SC,"13,778",1.0,0.336247%
421770,SC,"29,340",1.4,0.470746%
421775,SC,"2,587",0.6,0.201748%
421780,SC,"18,161",1.2,0.403497%
421790,SC,"8,748",0.6,0.201748%
421795,SC,"1,707",0.6,0.201748%
421800,SC,"36,170",1.6,0.537996%
421810,SC,"5,379",0.6,0.201748%
421820,SC,"42,045",1.8,0.605245%
421825,SC,"7,699",0.6,0.201748%
421830,SC,"19,046",1.2,0.403497%
421835,SC,"3,824",0.6,0.201748%
421840,SC,"7,082",0.6,0.201748%
421850,SC,"7,392",0.6,0.201748%
421860,SC,"7,135",0.6,0.201748%
421870,SC,"103,674",3.2,1.076017%
421875,SC,"4,612",0.6,0.201748%
421880,SC,"12,649",0.8,0.268998%
421885,SC,"2,650",0.6,0.201748%
421890,SC,"11,147",0.8,0.268998%
421895,SC,"2,492",0.6,0.201748%
421900,SC,"21,090",1.2,0.403497%
421910,SC,"3,590",0.6,0.201748%
421915,SC,"2,586",0.6,0.201748%
421917,SC,"4,635",0.6,0.201748%
421920,SC,"6,361",0.6,0.201748%
421930,SC,"51,499",2.2,0.739744%
421935,SC,"5,089",0.6,0.201748%
421940,SC,"3,876",0.6,0.201748%
421950,SC,"49,057",2.0,0.672495%
421960,SC,"4,039",0.6,0.201748%
421970,SC,"27,921",1.4,0.470746%
421985,SC,"3,264",0.6,0.201748%
280010,SE,"2,382",0.6,0.724638%
280020,SE,"21,452",1.2,1.449275%
280040,SE,"10,467",0.8,0.966184%
280050,SE,"18,329",1.2,1.449275%
280060,SE,"29,248",1.4,1.690821%
280067,SE,"26,856",1.4,1.690821%
280070,SE,"8,271",0.6,0.724638%
280100,SE,"17,986",1.2,1.449275%
280110,SE,"4,057",0.6,0.724638%
280120,SE,"28,832",1.4,1.690821%
280130,SE,"33,715",1.6,1.932367%
280140,SE,"21,665",1.2,1.449275%
280150,SE,"15,952",1.0,1.207729%
280160,SE,"5,912",0.6,0.724638%
280170,SE,"18,092",1.2,1.449275%
280190,SE,"3,999",0.6,0.724638%
280200,SE,"4,975",0.6,0.724638%
280210,SE,"68,846",2.4,2.898551%
280220,SE,"5,595",0.6,0.724638%
280230,SE,"15,200",1.0,1.207729%
280240,SE,"11,730",0.8,0.966184%
280250,SE,"3,274",0.6,0.724638%
280260,SE,"5,859",0.6,0.724638%
280270,SE,"8,604",0.6,0.724638%
280280,SE,"17,600",1.2,1.449275%
280290,SE,"94,393",3.0,3.623187%
280300,SE,"41,686",1.8,2.173913%
280310,SE,"5,002",0.6,0.724638%
280320,SE,"33,713",1.6,1.932367%
280330,SE,"18,474",1.2,1.449275%
280340,SE,"13,242",0.8,0.966184%
280350,SE,"103,188",3.2,3.864733%
280360,SE,"29,418",1.4,1.690821%
280370,SE,"6,873",0.6,0.724638%
280380,SE,"3,673",0.6,0.724638%
280390,SE,"12,645",0.8,0.966184%
280400,SE,"17,225",1.2,1.449275%
280410,SE,"11,416",0.8,0.966184%
280420,SE,"15,017",1.0,1.207729%
280430,SE,"7,662",0.6,0.724638%
280440,SE,"18,956",1.2,1.449275%
280445,SE,"8,850",0.6,0.724638%
280450,SE,"36,174",1.6,1.932367%
280460,SE,"26,434",1.4,1.690821%
280470,SE,"6,512",0.6,0.724638%
280480,SE,"179,661",4.0,4.830917%
280490,SE,"14,293",1.0,1.207729%
280500,SE,"3,227",0.6,0.724638%
280510,SE,"9,523",0.6,0.724638%
280520,SE,"6,499",0.6,0.724638%
280530,SE,"9,153",0.6,0.724638%
280540,SE,"34,147",1.6,1.932367%
280550,SE,"23,580",1.2,1.449275%
280560,SE,"28,615",1.4,1.690821%
280570,SE,"29,745",1.4,1.690821%
280580,SE,"19,995",1.2,1.449275%
280590,SE,"10,116",0.6,0.724638%
280600,SE,"18,503",1.2,1.449275%
280610,SE,"10,533",0.8,0.966184%
280620,SE,"20,126",1.2,1.449275%
280630,SE,"13,936",1.0,1.207729%
280650,SE,"3,926",0.6,0.724638%
280640,SE,"7,680",0.6,0.724638%
280660,SE,"12,086",0.8,0.966184%
280670,SE,"88,118",2.8,3.381643%
280680,SE,"11,053",0.8,0.966184%
280690,SE,"3,916",0.6,0.724638%
280700,SE,"3,923",0.6,0.724638%
280710,SE,"40,684",1.8,2.173913%
280720,SE,"8,765",0.6,0.724638%
280730,SE,"3,196",0.6,0.724638%
280740,SE,"51,770",2.2,2.657005%
280750,SE,"13,204",0.8,0.966184%
280760,SE,"24,832",1.4,1.690821%
350010,SP,"35,094",1.6,0.178293%
350020,SP,"3,616",0.6,0.066860%
350030,SP,"35,189",1.6,0.178293%
350040,SP,"8,065",0.6,0.066860%
350050,SP,"18,412",1.2,0.133720%
350055,SP,"5,977",0.6,0.066860%
350060,SP,"3,205",0.6,0.066860%
350070,SP,"36,704",1.6,0.178293%
350075,SP,"5,658",0.6,0.066860%
350080,SP,"4,118",0.6,0.066860%
350090,SP,"4,085",0.6,0.066860%
350100,SP,"16,199",1.0,0.111433%
350110,SP,"4,164",0.6,0.066860%
350115,SP,"18,194",1.2,0.133720%
350120,SP,"3,824",0.6,0.066860%
350130,SP,"24,733",1.4,0.156006%
350140,SP,"5,075",0.6,0.066860%
350150,SP,"3,182",0.6,0.066860%
350160,SP,"231,621",4.0,0.445731%
350170,SP,"38,701",1.8,0.200579%
350180,SP,"5,955",0.6,0.066860%
350190,SP,"70,742",2.4,0.267439%
350200,SP,"4,789",0.6,0.066860%
350210,SP,"57,300",2.2,0.245153%
350220,SP,"24,400",1.4,0.156006%
350230,SP,"6,397",0.6,0.066860%
350240,SP,"4,026",0.6,0.066860%
350250,SP,"36,248",1.6,0.178293%
350260,SP,"4,362",0.6,0.066860%
350270,SP,"25,077",1.4,0.156006%
350275,SP,"20,581",1.2,0.133720%
350280,SP,"193,828",4.0,0.445731%
350290,SP,"31,915",1.6,0.178293%
350300,SP,"5,519",0.6,0.066860%
350310,SP,"6,360",0.6,0.066860%
350315,SP,"2,516",0.6,0.066860%
350320,SP,"228,664",4.0,0.445731%
350330,SP,"130,102",3.6,0.401159%
350335,SP,"1,873",0.6,0.066860%
350340,SP,"8,402",0.6,0.066860%
350350,SP,"3,869",0.6,0.066860%
350360,SP,"11,078",0.8,0.089146%
350370,SP,"9,365",0.6,0.066860%
350380,SP,"51,126",2.2,0.245153%
350390,SP,"85,199",2.8,0.312012%
350395,SP,"1,845",0.6,0.066860%
350400,SP,"102,268",3.2,0.356586%
350410,SP,"138,449",3.6,0.401159%
350420,SP,"15,024",1.0,0.111433%
350430,SP,"5,306",0.6,0.066860%
350440,SP,"12,918",0.8,0.089146%
350450,SP,"88,938",2.8,0.312012%
350460,SP,"16,604",1.0,0.111433%
350470,SP,"5,006",0.6,0.066860%
350480,SP,"8,841",0.6,0.066860%
350490,SP,"10,821",0.8,0.089146%
350500,SP,"3,380",0.6,0.066860%
350510,SP,"7,190",0.6,0.066860%
